"","SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","Mean Est Intercept","Mean SE Intercept","Var Est Intercept","Var SE Intercept","Mean Est QTL","Mean SE QTL","Var Est QTL","Var SE QTL","Mean Est plotstructure","Mean SE plotstructure","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"299","IDP2465",568.93,4.34128262286664,0.11410441697417,4.36961302602631,0.112499498737624,5.85307010118218,0.210393081740076,61.3118652407695,0.97848839116157,4.97006046580612,0.160448423355429,0.388206672309516,0.312241320578707,-0.00197936073934275,-0.00197936073934275,-0.919703605789193,0.609973605185221,60.9863221884499,60.9863221884499,60.9863221884499,60.9863221884499,60.9863221884499,60.9863221884499,60.9863221884499,60.9863221884499,60.9863221884499,60.9863221884499,60.9863221884499,60.9863221884499
"300","ntf1",569.21,4.15981813645044,0.124941572841015,4.79634730051267,0.0908837873895857,6.12911191872112,0.189711371836036,61.5173100297856,0.973922323888331,5.02392538519715,0.162518272979994,0.292209153283324,0.310408748617021,-0.0472709346083724,-0.0472709346083724,-0.967796304488313,0.609459809623676,60.154181184669,60.154181184669,60.154181184669,60.154181184669,60.154181184669,60.154181184669,60.154181184669,60.154181184669,60.154181184669,60.154181184669,60.154181184669,60.154181184669
"301","umc58",574.31,4.79517292169586,0.090937169057978,2.24205332604256,0.32594498711996,5.63202639515765,0.228365700478494,61.6879272629127,0.978275642114464,5.03282184155728,0.163957561546671,-0.0202939417867709,0.315440795327115,-0.0526783852017604,-0.0526783852017604,-0.923481002680249,0.601249715341074,60.4256559766764,60.4256559766764,60.4256559766764,60.4256559766764,60.4256559766764,60.4256559766764,60.4256559766764,60.4256559766764,60.4256559766764,60.4256559766764,60.4256559766764,60.4256559766764
"302","asg16b",576.61,4.51269534503144,0.104732303737776,4.71435851111531,0.0946869345015014,6.73821207843791,0.150386351630361,61.4293526354769,0.972982839279406,5.06191478655509,0.172442727205781,0.141511719692875,0.310479236069241,-0.0771232164858056,-0.0771232164858056,-0.809256945400463,0.600495887096987,60.2063492063492,60.2063492063492,60.2063492063492,60.2063492063492,60.2063492063492,60.2063492063492,60.2063492063492,60.2063492063492,60.2063492063492,60.2063492063492,60.2063492063492,60.2063492063492
"303","IDP790",581.55,4.94970563962746,0.0841753782935079,5.60130240409202,0.0607704758789025,7.68610815040165,0.103777245595152,60.967291746198,0.992737235735254,5.05665856768964,0.157060557351222,0.634174058720833,0.314845009223275,-0.0710651778712536,-0.0710651778712536,-0.899404310712517,0.608248971678189,61.0248062015504,61.0248062015504,61.0248062015504,61.0248062015504,61.0248062015504,61.0248062015504,61.0248062015504,61.0248062015504,61.0248062015504,61.0248062015504,61.0248062015504,61.0248062015504
"304","IDP4057",582.07,5.5455676789596,0.0624878063621321,5.32031179781869,0.069937317743158,8.02220631159874,0.0907681274597114,60.685986918588,0.992832821684055,5.04851833246037,0.155551644355075,0.825585706727923,0.316400893495844,-0.0613323435422514,-0.0613323435422514,-0.886447297651284,0.607920510726645,61.1529680365297,61.1529680365297,61.1529680365297,61.1529680365297,61.1529680365297,61.1529680365297,61.1529680365297,61.1529680365297,61.1529680365297,61.1529680365297,61.1529680365297,61.1529680365297
"305","IDP438",585.41,6.36168854846065,0.0415505602411393,4.99038456665196,0.0824805902246575,8.55148578531611,0.0733418867587256,60.5589896816069,0.969689132794705,4.99652099466842,0.151509827971777,0.970339595338431,0.305145747676573,-0.016477829555031,-0.016477829555031,-0.89123563681766,0.610307539449308,61.4069478908189,61.4069478908189,61.4069478908189,61.4069478908189,61.4069478908189,61.4069478908189,61.4069478908189,61.4069478908189,61.4069478908189,61.4069478908189,61.4069478908189,61.4069478908189
"306","IDP295",586.3,6.30473970463402,0.0427506938929523,4.93513849983001,0.0847907137441302,8.20686097051552,0.0842878521065788,60.7223737181844,0.964406812551435,4.98591635144081,0.150948570694426,0.901615398713893,0.304404247720128,-0.0131347153376196,-0.0131347153376196,-0.927417780631613,0.609270440234963,61.2786610878661,61.2786610878661,61.2786610878661,61.2786610878661,61.2786610878661,61.2786610878661,61.2786610878661,61.2786610878661,61.2786610878661,61.2786610878661,61.2786610878661,61.2786610878661
"307","umc1709",586.61,5.90153889755635,0.0522994487155659,4.45354423416187,0.107876080103587,7.49673849552782,0.111853197403434,60.753681512407,0.96302179556318,4.97882916880319,0.150707561278555,0.896465245460736,0.304254049534147,-0.0115227146765362,-0.0115227146765362,-0.939881874789681,0.608826160673445,61.3019431988042,61.3019431988042,61.3019431988042,61.3019431988042,61.3019431988042,61.3019431988042,61.3019431988042,61.3019431988042,61.3019431988042,61.3019431988042,61.3019431988042,61.3019431988042
"308","php20644",588.01,1.47620542069694,0.478019998094296,0.472511170941657,0.789578843260997,1.87701364367907,0.758366254572993,61.1001498547004,0.964124441838564,4.97213556045877,0.161039528103213,0.787676938752036,0.305829840330442,-0.0150758200397868,-0.0150758200397868,-1.06127595814376,0.60647629241729,61.3485232067511,61.3485232067511,61.3485232067511,61.3485232067511,61.3485232067511,61.3485232067511,61.3485232067511,61.3485232067511,61.3485232067511,61.3485232067511,61.3485232067511,61.3485232067511
"309","umc1924",592.21,7.76790883758694,0.0205693244207888,4.59011440682414,0.100755629537658,9.59325561829506,0.0478659217780686,60.2425369883796,0.969872225307308,4.99358062381767,0.163119253290491,1.28020034600362,0.306442685972477,-0.0292933331992644,-0.0292933331992644,-0.927700248015151,0.60739227912222,61.4806934594169,61.4806934594169,61.4806934594169,61.4806934594169,61.4806934594169,61.4806934594169,61.4806934594169,61.4806934594169,61.4806934594169,61.4806934594169,61.4806934594169,61.4806934594169
"310","ufg50",595.91,9.53141855033893,0.00851684531270156,5.00293225866829,0.0819647395787218,10.8541823009633,0.0282526194509047,60.1182346482482,0.972797021543445,4.99536143564739,0.156677971783301,1.23918320559126,0.30902297485311,-0.0251471493489503,-0.0251471493489503,-0.844387984076995,0.608930574722151,62.1007109004739,62.1007109004739,62.1007109004739,62.1007109004739,62.1007109004739,62.1007109004739,62.1007109004739,62.1007109004739,62.1007109004739,62.1007109004739,62.1007109004739,62.1007109004739
"311","uaz147b",598.41,9.0996923231729,0.0105688301508602,5.68972443702375,0.058142277117432,10.976552246994,0.0268288024982158,60.3421218536935,0.975615649696902,5.00080147383004,0.1521106727372,1.03675841520811,0.305952892306554,-0.0290617859897727,-0.0290617859897727,-0.817607628716271,0.608526965109254,61.1164021164021,61.1164021164021,61.1164021164021,61.1164021164021,61.1164021164021,61.1164021164021,61.1164021164021,61.1164021164021,61.1164021164021,61.1164021164021,61.1164021164021,61.1164021164021
"312","gpm136",601,5.22415035089342,0.0733821049067455,4.66019222606836,0.0972863961494482,7.10889221298742,0.130244453286918,60.8690737426491,0.981845421552954,5.00633033987671,0.162096907223977,0.750794388869344,0.302728901347929,-0.0397412999694673,-0.0397412999694673,-0.874898274483007,0.610200340878111,61.9972627737226,61.9972627737226,61.9972627737226,61.9972627737226,61.9972627737226,61.9972627737226,61.9972627737226,61.9972627737226,61.9972627737226,61.9972627737226,61.9972627737226,61.9972627737226
"313","csu1132",602.21,5.32594684431097,0.0697405450606197,4.7679310918711,0.0921842906874802,7.27431135370958,0.122082955859913,60.8692893470692,0.981628376276987,5.00575277465026,0.165657517780375,0.749465105933343,0.302660318582433,-0.0394379226098173,-0.0394379226098173,-0.872371822459838,0.610122245848931,61.0826594788859,61.0826594788859,61.0826594788859,61.0826594788859,61.0826594788859,61.0826594788859,61.0826594788859,61.0826594788859,61.0826594788859,61.0826594788859,61.0826594788859,61.0826594788859
"314","umc2236",603.21,2.57311979048384,0.276219374111168,2.8841039563828,0.236442086553092,4.84654486861124,0.303408411420899,61.209863898774,0.970119523355793,4.96901262316681,0.177450931145111,0.730883950227893,0.304210999858644,-0.0341246530322854,-0.0341246530322854,-1.10525675433653,0.604338923769344,61.1044504995459,61.1044504995459,61.1044504995459,61.1044504995459,61.1044504995459,61.1044504995459,61.1044504995459,61.1044504995459,61.1044504995459,61.1044504995459,61.1044504995459,61.1044504995459
"315","umc1925",604.91,8.49973604883231,0.014266116563827,4.73800258820017,0.0935741326659122,10.50831919594,0.0326825880013809,60.2986030521203,0.956731045067518,4.97608720380084,0.14703616677143,1.3601412050426,0.296103811142836,-0.0408496255764031,-0.0408496255764031,-0.856380667213261,0.608270155206762,61.7675070028011,61.7675070028011,61.7675070028011,61.7675070028011,61.7675070028011,61.7675070028011,61.7675070028011,61.7675070028011,61.7675070028011,61.7675070028011,61.7675070028011,61.7675070028011
"316","asg62",605.71,8.49604133803116,0.0142924955094483,4.73318115706801,0.0937999854080936,10.5023656271396,0.032764419702087,60.2985673166934,0.956745786610599,4.97614655635549,0.147047457657687,1.3601324122232,0.296111592002596,-0.040851362009681,-0.040851362009681,-0.856533841789108,0.608270460444499,61.9907692307693,61.9907692307693,61.9907692307693,61.9907692307693,61.9907692307693,61.9907692307693,61.9907692307693,61.9907692307693,61.9907692307693,61.9907692307693,61.9907692307693,61.9907692307693
"317","IDP1972",606.8,6.43316585736184,0.0400918210753599,4.76224414376902,0.0924467873503237,8.41881426657069,0.0773866434912313,60.7614134270759,0.952806843511189,4.99242775140031,0.157459177014688,1.0024345752837,0.296570165699435,-0.0420662338298859,-0.0420662338298859,-0.916271351671711,0.608747701210706,61.6183431952663,61.6183431952663,61.6183431952663,61.6183431952663,61.6183431952663,61.6183431952663,61.6183431952663,61.6183431952663,61.6183431952663,61.6183431952663,61.6183431952663,61.6183431952663
"318","gpm260a",607.21,5.93467296825732,0.051440139655886,4.99440749933182,0.0823148500400065,8.14243515007014,0.0864977710661939,60.6697607690936,0.955921900157987,5.00806079945612,0.155600650494095,1.0092231211869,0.297066319513501,-0.0424358345509202,-0.0424358345509202,-0.875698876474326,0.609877988829858,62.2132796780684,62.2132796780684,62.2132796780684,62.2132796780684,62.2132796780684,62.2132796780684,62.2132796780684,62.2132796780684,62.2132796780684,62.2132796780684,62.2132796780684,62.2132796780684
"319","gpm820f",608.19,2.73597002960634,0.254619497519503,2.9409997049364,0.229810585084394,4.74789008134238,0.314157022707327,60.8160034160703,0.965052071108384,5.00945757923511,0.154683445762591,0.857330272120935,0.298136739663261,-0.024962967809275,-0.024962967809275,-0.854573867694389,0.613083103309657,62.084693877551,62.084693877551,62.084693877551,62.084693877551,62.084693877551,62.084693877551,62.084693877551,62.084693877551,62.084693877551,62.084693877551,62.084693877551,62.084693877551
"320","umc2237",616.91,1.42149696222923,0.491276348745138,2.26623155983174,0.322028322279543,3.49023673869093,0.479364421915675,61.4332087104452,0.961499049360882,5.03922466830895,0.154631642661243,0.396296542100847,0.308821576151417,-0.0787403341710964,-0.0787403341710964,-0.997939437628965,0.60395614869889,61.0010090817356,61.0010090817356,61.0010090817356,61.0010090817356,61.0010090817356,61.0010090817356,61.0010090817356,61.0010090817356,61.0010090817356,61.0010090817356,61.0010090817356,61.0010090817356
"321","umc2239",629.01,8.39017849516974,0.0150693974947406,4.27543546137154,0.117923669710442,10.9889837045181,0.026688101704185,63.4077629727213,0.965395132752727,4.90891990262557,0.153225661441142,-1.35647315120923,0.303514475396673,0.0584469171349529,0.0584469171349529,-1.01154879460414,0.602756689568537,59.5875968992248,59.5875968992248,59.5875968992248,59.5875968992248,59.5875968992248,59.5875968992248,59.5875968992248,59.5875968992248,59.5875968992248,59.5875968992248,59.5875968992248,59.5875968992248
"322","gpm192",630.33,5.92171166876268,0.0517745877338403,3.69357373256845,0.157743202900322,9.54519662516118,0.0488267959599087,63.5139803333142,0.944270913768927,4.88418095509987,0.153749623685101,-1.53649026065193,0.300698976051399,0.0979594349696591,0.0979594349696591,-0.97088309063423,0.59758038763146,59.6209302325581,59.6209302325581,59.6209302325581,59.6209302325581,59.6209302325581,59.6209302325581,59.6209302325581,59.6209302325581,59.6209302325581,59.6209302325581,59.6209302325581,59.6209302325581
"323","gpm96",631.43,6.67375119421923,0.0355478502009118,4.6694709306566,0.0968360956433016,10.6298447486516,0.0310546441770684,63.3179462372329,0.947695072596209,4.89023816575807,0.153283356722098,-1.53260998750111,0.298845443623522,0.104327260899794,0.104327260899794,-0.877590704803892,0.600895666171538,59.7628865979381,59.7628865979381,59.7628865979381,59.7628865979381,59.7628865979381,59.7628865979381,59.7628865979381,59.7628865979381,59.7628865979381,59.7628865979381,59.7628865979381,59.7628865979381
"324","umc2238",636.71,6.40468261187361,0.0406668788244143,4.81764857339378,0.0899209537091543,10.4051080303493,0.0341295101031403,63.1596245076429,0.944973256513746,4.89578975988427,0.152466178501391,-1.40727118115696,0.295840023791817,0.100120392393364,0.100120392393364,-0.864763019303987,0.603891021507895,58.818763326226,58.818763326226,58.818763326226,58.818763326226,58.818763326226,58.818763326226,58.818763326226,58.818763326226,58.818763326226,58.818763326226,58.818763326226,58.818763326226
"325","IDP1656",637.8,7.96668646589331,0.0186232732030176,6.95496630879748,0.030885046186561,12.0531418423833,0.0169604331015605,62.9834391017097,0.936562426395185,4.87419373227591,0.153889710003493,-1.27223287987388,0.295657160307125,0.106352469294507,0.106352469294507,-0.828943674871057,0.602832032345664,59.2368672397326,59.2368672397326,59.2368672397326,59.2368672397326,59.2368672397326,59.2368672397326,59.2368672397326,59.2368672397326,59.2368672397326,59.2368672397326,59.2368672397326,59.2368672397326
"326","IDP716",639.93,7.97114075785431,0.0185818426080765,6.96320992114944,0.0307580060097965,12.0655508720638,0.016870411180371,62.9811719943494,0.936595822340731,4.87441256150162,0.153919504569993,-1.27183791715857,0.295672317341035,0.106404726525808,0.106404726525808,-0.827964367405815,0.6028457061485,58.106308411215,58.106308411215,58.106308411215,58.106308411215,58.106308411215,58.106308411215,58.106308411215,58.106308411215,58.106308411215,58.106308411215,58.106308411215,58.106308411215
"327","csu374b",640.71,8.32520164761199,0.0155670181530384,6.93278029618264,0.031229561521256,12.4148664752755,0.0145186630531853,63.0950990760306,0.93857764590841,4.8713602450694,0.152209145003969,-1.3277633733513,0.294896863493985,0.105450118341155,0.105450118341155,-0.86144704360707,0.602799359895836,59.6102204408818,59.6102204408818,59.6102204408818,59.6102204408818,59.6102204408818,59.6102204408818,59.6102204408818,59.6102204408818,59.6102204408818,59.6102204408818,59.6102204408818,59.6102204408818
"328","IDP198",644.4,8.37557810951079,0.0151798095264906,6.98697344630417,0.0303947092619501,12.4962678842041,0.0140183247621667,63.0947840439483,0.938572202097122,4.87158313239725,0.152212174231947,-1.32758443557611,0.294832239975626,0.10535355307743,0.10535355307743,-0.861041696568491,0.602764174902256,59.1099426386233,59.1099426386233,59.1099426386233,59.1099426386233,59.1099426386233,59.1099426386233,59.1099426386233,59.1099426386233,59.1099426386233,59.1099426386233,59.1099426386233,59.1099426386233
"329","bcd98a",647.91,10.4929735434337,0.00526598655165992,7.98832188522038,0.0184228977960487,13.9042099604679,0.00760713764032415,62.0203379750644,0.915865064132571,4.88503683342024,0.159538273633137,-0.839124938162274,0.29732531128603,0.110436293469677,0.110436293469677,-0.539170268879977,0.589311567956701,59.5066162570888,59.5066162570888,59.5066162570888,59.5066162570888,59.5066162570888,59.5066162570888,59.5066162570888,59.5066162570888,59.5066162570888,59.5066162570888,59.5066162570888,59.5066162570888
"330","umc1358",651.81,4.91537230471919,0.0856328633082264,8.52977818988894,0.0140534256425724,10.5637156301967,0.0319305499772003,62.111619401246,0.920711479371448,4.82121379431543,0.1498823068088,-0.597153026791619,0.297834795313001,0.135812399313262,0.135812399313262,-0.722008859692155,0.604132811311523,59.6559585492228,59.6559585492228,59.6559585492228,59.6559585492228,59.6559585492228,59.6559585492228,59.6559585492228,59.6559585492228,59.6559585492228,59.6559585492228,59.6559585492228,59.6559585492228
