"SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"mtf1",1034.39,6.89385319108441,0.0318433536438496,2.40251206832995,0.300816139177588,8.48221262314666,0.0754282272464655,61.6912521440805,61.1755959285136,62.2069083596474,9.87876593870268,9.01785010883224,10.8218716538758,59.8932107496445,59.5267486780249,60.2596728212641,10.8324603183883,10.2164436986499,11.4856206338184
"AY110479",1038.2,4.0954710137671,0.129026753211843,4.53670910921154,0.103482314569103,5.69753714143374,0.222903725414066,60.7728776185229,60.3366432297551,61.2091120072908,11.0650385570147,10.3052288518288,11.8808694138312,60.1936619718313,59.783795005731,60.6035289379316,11.5960851151164,10.8819114049213,12.3571296432546
"IDP1633",1041.69,4.39869314952748,0.110875583601928,4.88353864703213,0.0870067720661539,6.34513152430815,0.174813668301595,59.6883963494124,59.1871009146929,60.189691784132,9.45849810340195,8.69179608707775,10.2928307884563,60.9213114754089,60.5369859862447,61.3056369645731,9.19050009496819,8.59468028082178,9.82762467431007
"umc1744",1049.6,2.77314627926544,0.249930315085572,3.66402766199219,0.160090847021788,4.57375496297241,0.333891409155928,61.0441334768573,60.5942092763481,61.4940576773665,7.57021321662612,6.95429630655306,8.24067966318591,60.0137931034488,59.591859917778,60.4357262891196,7.45424704949301,6.87297486526111,8.08467951130274
"IDP2440",1050.49,4.05661620761831,0.131557915297303,6.20721779870989,0.0448869173673975,7.4018211599079,0.116117304913742,60.1773667029368,59.7107415093841,60.6439918964895,11.4261941085665,10.6351633462604,12.2760607953001,60.7449470644838,60.3383180397941,61.1515760891736,10.6523376691253,9.95730829917677,11.3958807348014
"IDP3868",1051.71,4.4162219733468,0.109908070352121,6.70341791329081,0.0350244476640862,8.13067273262587,0.0869070761924472,60.1077586206892,59.6409696536841,60.5745475876942,11.0106689627743,10.239217771053,11.8402434364217,60.6796949475686,60.2759911294714,61.0833987656658,10.2064524462245,9.53241755241851,10.9281481811099
"umc84a",1052.7,4.31248753243278,0.115759123751343,6.63627516489781,0.03622022616121,7.99646475991482,0.0917077806792552,60.2220994475128,59.7487127785991,60.6954861164265,12.4617132383586,11.6193856552602,13.3651039256777,60.3119092627589,59.9146559544932,60.7091625710245,11.362190073551,10.6500331407289,12.1219682194025
"umc86a",1053.2,4.10419227753615,0.128465339985649,6.5488497228905,0.0378386254246525,7.76122672294753,0.100726892360957,60.3479768786137,59.8594785594617,60.8364751977656,12.8960248939522,12.013820879948,13.8430112890242,60.2764976958536,59.8850387605956,60.6679566311116,11.6246829634938,10.9119656045136,12.3839516086678
"gpm765c",1053.34,4.02038145033857,0.133963122092983,6.48629178194899,0.0390408833470992,7.6404693109102,0.105672346286374,60.7780487804867,60.2912615566204,61.264836004353,10.9641268895152,10.1532990380586,11.8397062864777,61.7678227360297,61.3813067643207,62.1543387077387,9.89574256998453,9.24254604334388,10.5951023183624
"AY106825",1054.4,4.0148076696601,0.134336983336929,6.66118087137535,0.035771977778817,7.79862436741683,0.0992396785663352,60.5350109409202,60.0662893131849,61.0037325686555,13.0178056932256,12.1580246685247,13.9383879936757,60.5309973045834,60.1445582891311,60.9174363200358,11.8791388115969,11.1658964309211,12.6379408745374
"php15058",1056.3,2.64625396613578,0.266301279067099,6.24791834163892,0.0439826882732829,7.08952661111245,0.131232114500517,58.9084791386252,58.3642486296514,59.4527096475989,9.34048315753325,8.54898058600087,10.2052665506139,60.9383886255902,60.5516050882193,61.3251721629611,8.1387068699658,7.55585753961376,8.76651646328081
"AY109128",1058.05,4.1415877669346,0.126085644652969,7.14160052700908,0.0281333305915655,8.38818061526174,0.0783500393750028,59.5909090909082,59.1837347991122,59.9980833827043,13.1442980878882,12.3808607311034,13.9548110568128,61.732098765431,61.2707663538713,62.1934311769908,12.4276872268837,11.5667617123182,13.3526922790126
"IDP772",1058.06,4.13368234564559,0.12658501099787,7.14792318499793,0.0280445323120987,8.38561806250389,0.0784311396297909,60.7978075517669,60.2880409543827,61.3075741491511,11.6695116038148,10.8137258013514,12.5930233088164,60.1366782006928,59.7578502386163,60.5155061627693,10.3990563531187,9.75255494692993,11.0884146384
"AY110160",1062.31,4.21511614526583,0.121534382507513,7.24432812942336,0.0267247797163365,8.50282930925778,0.0748015137955474,59.9305993690863,59.4894602396809,60.3717384984917,10.0153394023924,9.30598975670366,10.7787592687663,60.6722338204604,60.2290128824375,61.1154547584833,10.08966598905,9.37757309874789,10.8558321751909
"AY112175",1062.32,4.21268188191817,0.121682395911551,7.24412535073622,0.0267274894615763,8.50027123515639,0.0748790069049063,61.611038107754,61.1200469696731,62.1020292458349,12.0122657099182,11.1333115624339,12.960611645196,60.458504519311,60.0876268601793,60.8293821784428,11.4986689483965,10.8280911010584,12.2107753204898
"lim228",1090.92,3.64894350969661,0.16130282906594,5.43225185062773,0.0661304531231023,6.76343975923293,0.148930047115801,60.0968750000008,59.6432313502037,60.550518649798,10.654112147437,9.91303258434997,11.4505934167276,60.7369420702761,60.3355643888737,61.1383197516786,9.95169045088081,9.28967996540167,10.6608777911619
"gpm548a",1093.89,5.4442802371917,0.0657339253886304,6.24613216606315,0.0440219862207046,8.95791166307662,0.0621601418802933,59.7137809187275,59.2320715624196,60.1954902750355,11.8602471444715,11.0220081716148,12.7622353511044,62.6539753639415,62.2496723761959,63.058278351687,10.3068333210463,9.59591491008329,11.0704204969766
"umc1331",1095.02,2.22139527137096,0.329329129162267,3.45897688381295,0.177375124445538,5.45433728767491,0.243772522067859,59.4457409568275,58.9537818462872,59.9377000673679,13.6486856750826,12.729664125893,14.6340562339179,60.33475935829,59.9169201905257,60.7525985260543,12.1373249395568,11.3537505367949,12.9749774060099
"csu1089",1096.52,5.65030691252474,0.0592995562429244,6.04142579966625,0.0487664403796683,8.94042653649715,0.0626059057755292,59.8745684695045,59.4035596346098,60.3455773043992,9.86851901570535,9.12849944252108,10.6685297158151,61.1546692606997,60.751826630278,61.5575118911215,9.26650070277411,8.62563466476266,9.95498170416377
"fdx3",1096.92,5.65240657219403,0.0592373344664527,6.05209053681419,0.0485070918310777,8.94802621453487,0.06241178856162,59.7532467532465,59.2878360962726,60.2186574102204,8.13753851444111,7.48837949401843,8.84297238500096,60.9731027857827,60.5759012902813,61.370304281284,7.52510359663964,6.95819662120157,8.13819833254156
"umc2045",1097.82,5.63631985863155,0.0597157228273375,6.04239653706908,0.048742776419166,8.92499889315487,0.0630017366266094,60.516592920353,60.0620986401484,60.9710872005576,11.8883810168982,11.0819042249616,12.7535485178256,60.6589219330845,60.2664336524526,61.0514102137165,11.2361284256236,10.5354448888491,11.9834125021841
"cesa6",1100.02,5.26311773638478,0.071966188948992,5.25638353170708,0.0722089148843294,7.73804037126177,0.101659380309891,60.2197368421059,59.7216337524113,60.7178399318004,10.9456445632487,10.1101098396671,11.8502307892749,62.5077669902918,62.1111773770293,62.9043566035543,10.2122741702406,9.5389327967004,10.9331458718566
"gpm671a",1100.03,5.26323067186164,0.0719621252957922,5.25642456415285,0.0722074334453343,7.73817380267846,0.101653991110683,60.1175726927926,59.6328233611169,60.6023220244683,10.4916755373874,9.69453598802875,11.3543604064948,62.4892996108936,62.0951717979047,62.8834274238825,9.79879531427027,9.14259688938751,10.50209155808
"phi064",1101.53,4.92035630057532,0.0854197320618965,4.98445206733134,0.0827256114648245,7.06381274398818,0.132554196320074,59.5809414466139,59.1008956270957,60.060987266132,13.2740879604911,12.3833463652077,14.2289011375722,61.4515845070432,61.0682136508537,61.8349553632326,12.1337833395081,11.4177738790391,12.894693807206
"gpm469",1101.54,4.7226058071777,0.0942972828557369,4.9060895241811,0.0860312426485187,6.77410749333581,0.148318116934512,60.4152445961324,59.9618843422716,60.8686048499932,10.9023192346107,10.131218260188,11.7321097661514,62.7048458149784,62.2916837159512,63.1180079140056,10.1605862452818,9.45310332732684,10.9210181326774
"IDP72",1102.87,2.36043393594383,0.30721207618847,4.24538480624155,0.119708889646786,6.03538284487377,0.196521398027063,59.7527114967453,59.2975236528096,60.207899340681,5.95070376897321,5.40075862970714,6.55664838478297,61.0037986704643,60.5893812800274,61.4182160609013,5.84093830728834,5.33427780202692,6.39572245310974
"gpm308a",1104.3,5.08357155730895,0.0787256875352388,4.19590017171118,0.122707710883247,7.36502858705728,0.11781035767984,60.1178278688526,59.6844007043411,60.5512550333641,9.97881664350163,9.28097699993227,10.7291270741595,62.6734693877552,62.2511169223198,63.0958218531905,9.32683034871979,8.64198302522385,10.065949458579
"IDP1478",1108.73,6.82847500122193,0.0329014845012255,5.95034164545754,0.051038714686931,9.05810101961227,0.0596635255827594,60.2463295269169,59.8676181798885,60.6250408739453,11.2117313666096,10.5474813967992,11.9178138844753,60.7660972404732,60.2526104694654,61.2795840114811,11.925722315692,11.0361798319938,12.8869640506121
"bnl6.32",1111.73,1.16796433405142,0.557673191202799,3.0706214316967,0.215388756071315,3.90422045072589,0.419123362938259,59.6235849056606,59.2195678617036,60.0276019496175,12.8882798979076,12.1146045356525,13.7113645136302,61.3674242424244,60.8774233872384,61.8574250976104,13.5065277137183,12.5730319734008,14.5093316606032
"IDP2400",1114.71,4.07177124853859,0.130564799930405,4.67492565096857,0.0965723485645101,5.84139932801609,0.211309892017931,60.4738738738746,60.0739672081133,60.8737805396359,12.42140675466,11.6783059769307,13.2117916819014,60.4846698113215,60.0049287506621,60.9644108719809,13.0077471328711,12.1213393029069,13.9589760870846
"umc1605",1115.63,4.75920715992688,0.0925872736867327,4.47039521229164,0.106970989639488,6.33936687284819,0.175197158709718,60.0706896551722,59.6718743221168,60.4695049882276,9.77725272056657,9.14202925765302,10.4566139603854,60.8503836317132,60.3638337047035,61.336933558723,9.79162840548434,9.02240835681661,10.6264295562117
"umc1819",1117.73,4.70112149594412,0.095315699142296,4.46564909895489,0.107225139296275,6.26196380682227,0.180420187107832,60.0784313725478,59.6937803371902,60.4630824079053,9.21156151821415,8.61536666255846,9.84901385249289,60.9066852367674,60.3909924931638,61.4223779803709,9.42224822132666,8.63401634442346,10.2824407555858
"umc2244",1118.83,5.35522762899026,0.0687269539094684,4.43318823484741,0.108979649346895,6.90342254134135,0.141080773177832,59.8632750397472,59.4849737086595,60.2415763708348,10.6539977513001,10.014788851802,11.334005116272,62.2456445993048,61.6898067519564,62.8014824466532,10.5810475850901,9.65491922266504,11.5960129148587
"AY110983",1119.72,4.31677973054275,0.115510959592935,4.96852337498084,0.0833870975275404,6.36490706436966,0.173503850210732,60.3837209302337,60.0022484606613,60.7651933998061,11.8790875769242,11.1856489675341,12.6155149397062,60.6643192488275,60.1898780801009,61.1387604175541,12.4048120475891,11.5488189640011,13.3242509399161
"AY109916",1136.43,2.91855200534045,0.232404474053123,0.807111806222689,0.667940685792731,4.42097251254819,0.352021210217719,60.2597701149415,59.8197306277275,60.6998096021556,11.0466711819606,10.2757629311545,11.8754145088717,59.7505773672046,59.2923885439728,60.2087661904364,11.4484317549652,10.6477090426768,12.3093699426581
"gpm201b",1140,7.52185504957113,0.0232621541410297,2.0395702696828,0.360672427786485,7.9493562014115,0.0934510568802736,60.3670886075956,59.9882460049795,60.7459312102117,10.7130545289077,10.0599218173625,11.4085913810253,63.3968503937014,62.8791717486188,63.9145290387839,10.7159969010763,9.83361869880902,11.6775515810659
"AY110535",1141,6.6059086244616,0.0367743638077055,3.94078847996042,0.139401887582945,8.00247310357664,0.0914876434966161,61.5514316012708,61.1125240064518,61.9903391960898,12.5653679989922,11.7520057446976,13.4350234657887,59.5626185958238,59.1496804437567,59.9755567478909,12.5001087833282,11.7333900612301,13.3169287630975
"umc2246",1144.1,10.2925497336916,0.00582104856973449,4.40420089041226,0.110570666653053,11.8719565465387,0.0183292677471877,62.0712643678169,61.6002218138923,62.5423069217414,9.55946204070619,8.8331361644541,10.3455118098873,58.9395085066171,58.5302614590614,59.3487555541727,9.2146877962993,8.57748971551465,9.8992215670844
"isu53a",1144.8,10.247591722644,0.00595338173936844,4.45985336352891,0.107536314219584,11.8824425329757,0.0182472018781706,61.6748927038617,61.217133495405,62.1326519123183,11.850338411254,11.0506368152818,12.7079120243135,59.1619850187256,58.7643001810397,59.5596698564116,11.0707136180013,10.3712215726912,11.8173832419624
"gpm71",1149.61,6.79564849857028,0.0334459609263341,0.737553288311893,0.691579861604602,7.72614531272941,0.102140885900284,62.5539661898555,62.0493174828658,63.0586148968452,11.4647377288792,10.6044714963425,12.3947913139583,60.3910068426182,60.0025574350056,60.7794562502308,10.2702001051223,9.59861947747809,10.9887687960485
"IDP53",1157.21,8.52139269181344,0.014112471825828,4.99138319990803,0.0824394165746677,12.9364641322639,0.0115904503432019,62.52485549133,62.0584756707377,62.9912353119223,11.7258960000839,10.90782185234,12.6053247720843,58.7792792792797,58.3786475386727,59.1799110198867,11.4290989948064,10.722252166767,12.1825435366972
"IDP2371",1157.22,8.5198753090806,0.0141231828990467,4.99032533699771,0.0824830329092481,12.9348067552646,0.0115987720334403,62.5248554913287,62.058477098295,62.9912338843625,11.3914538556639,10.5876015524059,12.2563377837195,58.8422459893041,58.4446362327404,59.2398557458679,11.0838666167376,10.3940781131249,11.8194319727597
"gpm180b",1164.48,4.11137199219055,0.128004994525247,2.35058879025821,0.308728078265749,6.04138481046146,0.196078874982071,63.2245901639351,62.7192720870698,63.7299082408004,8.98233984854549,8.18395953659188,9.85860558010133,60.4625603864741,60.0143456399341,60.9107751330141,9.2428277341224,8.53309076784617,10.0115968348272
"isu144a",1168.41,5.89434087574998,0.0524880141226631,4.59605886941438,0.100456605107407,7.54404073639153,0.109782889465581,61.6592178770962,61.2032521327151,62.1151836214772,12.5818647104332,11.743309656393,13.4802985038774,59.3105065666053,58.8974502633091,59.7235628699015,12.4434690508718,11.681388469581,13.2552669079721
"umc2245",1171.91,6.02022839062442,0.0492860502032004,4.64122995789284,0.0982131679979076,7.68891450854611,0.10366175489505,61.4894736842116,61.0560011732522,61.922946195171,11.1916935974987,10.4388970106616,11.998777787765,59.9287330316753,59.4568029652994,60.4006630980512,11.7145688358244,10.8987456163751,12.5914603239369
"IDP776",1175.26,4.1730869754707,0.124115401646041,5.3515527025097,0.0688533532524035,7.93211637394203,0.094096748854811,61.5109321058694,61.0445690210877,61.9772951906512,12.6652933900397,11.8087638477701,13.5839499141202,59.6865401987359,59.2816134168267,60.091466980645,12.4195179173514,11.6724119987041,13.2144431944775
"jpsb485b",1184.31,4.42405459068406,0.109478478180293,6.21749992357978,0.0446567430998083,7.55947380489969,0.109115164574065,60.2783625730999,59.7939151504108,60.762809995789,11.8283632136512,10.9915179574914,12.7289221429783,60.1369740376013,59.7467426603177,60.5272054148848,10.9516079425616,10.2706420551597,11.6777233481062
"IDP1702",1189.53,4.2370548961485,0.120208511519917,5.61686479467785,0.0602994439105415,6.86794193180032,0.143033644125778,60.7711111111113,60.3042797535272,61.2379424686954,11.4180736468181,10.6222838114481,12.2734816841981,60.1757129714814,59.7729220343862,60.5785039085767,10.8714682689671,10.1798013469652,11.6101305216916
"IDP677",1191.59,3.80557502960834,0.149152275034697,6.19757613143517,0.0451038321634929,7.53139253208708,0.110332955282525,60.596733668343,60.0921682917638,61.1012990449223,12.3696578699127,11.4777817392133,13.3308368546465,60.1970865467024,59.809978559189,60.5841945342157,11.5355596005912,10.8442004568079,12.2709955269457
"umc53a",1191.91,0.0861720509220045,0.957828988842453,1.50048695604816,0.472251555866286,1.57613738965346,0.813074450262862,60.5058043117742,59.9143054106494,61.0973032128991,13.8106529812792,12.7107671084793,15.0057139857497,60.378600823045,59.9559365264015,60.8012651196886,12.5521246334766,11.7578770025023,13.4000238972392
